Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Cert Number,Origin,Depth,Table,Polish,Symmetry
Blue Nile,25645640,https://www.bluenile.com/diamond-details/25645640,410,Oval,0.37,E,Very Good,SI2,GIA,,Mined,62.9,61,VG,GD
Blue Nile,24305526,https://www.bluenile.com/diamond-details/24305526,420,Oval,0.33,D,Very Good,VS1,GIA,,Mined,61.8,65,EX,VG
Blue Nile,27013589,https://www.bluenile.com/diamond-details/27013589,420,Oval,0.32,G,Ideal,VS2,GIA,,Mined,60.2,55,VG,VG
Blue Nile,23788061,https://www.bluenile.com/diamond-details/23788061,430,Oval,0.29,E,Very Good,VS2,GIA,,Mined,62.1,64,VG,GD
Blue Nile,24331354,https://www.bluenile.com/diamond-details/24331354,360,Oval,0.3,G,Very Good,VVS2,GIA,,Mined,58.8,60,EX,GD
Blue Nile,28504002,https://www.bluenile.com/diamond-details/28504002,380,Oval,0.3,I,Very Good,VVS1,GIA,,Mined,63.7,59,EX,VG
Blue Nile,27741498,https://www.bluenile.com/diamond-details/27741498,390,Oval,0.33,E,Very Good,SI2,GIA,,Mined,64.6,63,VG,VG
Blue Nile,27117358,https://www.bluenile.com/diamond-details/27117358,410,Oval,0.31,G,Very Good,VS2,GIA,,Mined,63.2,57,VG,VG
Blue Nile,26078375,https://www.bluenile.com/diamond-details/26078375,420,Oval,0.3,G,Very Good,VVS1,GIA,,Mined,64.8,63,EX,EX
Blue Nile,27797965,https://www.bluenile.com/diamond-details/27797965,420,Oval,0.3,F,Very Good,VS2,GIA,,Mined,58.1,63,VG,VG
Blue Nile,27555910,https://www.bluenile.com/diamond-details/27555910,430,Oval,0.31,I,Good,VS2,GIA,,Mined,65.6,59,VG,GD
Blue Nile,23974266,https://www.bluenile.com/diamond-details/23974266,430,Oval,0.34,H,Very Good,VVS1,GIA,,Mined,63.1,56,VG,VG
Blue Nile,25950959,https://www.bluenile.com/diamond-details/25950959,440,Oval,0.3,D,Very Good,VS2,GIA,,Mined,63.8,59,EX,VG
Blue Nile,26232135,https://www.bluenile.com/diamond-details/26232135,430,Oval,0.33,G,Very Good,VS2,GIA,,Mined,59.8,60,VG,GD
Blue Nile,26734699,https://www.bluenile.com/diamond-details/26734699,440,Oval,0.3,D,Very Good,VVS2,GIA,,Mined,57.9,62,EX,GD
Blue Nile,26072630,https://www.bluenile.com/diamond-details/26072630,440,Oval,0.31,E,Very Good,VS1,GIA,,Mined,62.7,63,EX,EX
Blue Nile,27964896,https://www.bluenile.com/diamond-details/27964896,450,Oval,0.3,E,Very Good,IF,GIA,,Mined,58.5,59,VG,GD
Blue Nile,26072393,https://www.bluenile.com/diamond-details/26072393,450,Oval,0.32,E,Very Good,VS2,GIA,,Mined,61,63,EX,VG
Blue Nile,28482508,https://www.bluenile.com/diamond-details/28482508,440,Oval,0.4,I,Very Good,VS2,GIA,,Mined,62.8,64,VG,VG
Blue Nile,22983782,https://www.bluenile.com/diamond-details/22983782,450,Oval,0.39,H,Good,VS1,GIA,,Mined,56,67,VG,EX
Blue Nile,24441443,https://www.bluenile.com/diamond-details/24441443,450,Oval,0.33,F,Very Good,VVS1,GIA,,Mined,63.5,65,VG,VG
Blue Nile,28019297,https://www.bluenile.com/diamond-details/28019297,460,Oval,0.31,E,Good,VS2,GIA,,Mined,55.1,62,VG,VG
Blue Nile,25658737,https://www.bluenile.com/diamond-details/25658737,460,Oval,0.34,E,Very Good,VS2,GIA,,Mined,58.2,60,VG,VG
Blue Nile,23974602,https://www.bluenile.com/diamond-details/23974602,460,Oval,0.3,E,Very Good,VVS2,GIA,,Mined,63.8,57,EX,VG
Blue Nile,26467237,https://www.bluenile.com/diamond-details/26467237,470,Oval,0.4,H,Very Good,VS1,GIA,,Mined,62.6,58,VG,GD
Blue Nile,26069232,https://www.bluenile.com/diamond-details/26069232,470,Oval,0.32,F,Very Good,VVS2,GIA,,Mined,61.4,65,EX,VG
Blue Nile,26996005,https://www.bluenile.com/diamond-details/26996005,480,Oval,0.31,D,Ideal,VS2,GIA,,Mined,59.5,59,EX,VG
Blue Nile,10372045,https://www.bluenile.com/diamond-details/10372045,480,Oval,0.3,G,Very Good,IF,GIA,,Mined,57.9,63,VG,VG
Blue Nile,27124364,https://www.bluenile.com/diamond-details/27124364,490,Oval,0.36,E,Very Good,VVS1,GIA,,Mined,57.9,59,EX,VG
Blue Nile,26102071,https://www.bluenile.com/diamond-details/26102071,460,Oval,0.32,E,Very Good,VVS1,GIA,,Mined,63.5,64,EX,VG
Blue Nile,23794053,https://www.bluenile.com/diamond-details/23794053,470,Oval,0.3,E,Good,VVS2,GIA,,Mined,55.6,66,EX,VG
Blue Nile,28370472,https://www.bluenile.com/diamond-details/28370472,470,Oval,0.36,F,Ideal,VS2,GIA,,Mined,60.5,62,VG,VG
Blue Nile,27013559,https://www.bluenile.com/diamond-details/27013559,480,Oval,0.35,G,Ideal,VS1,GIA,,Mined,60.5,61,EX,VG
Blue Nile,28135518,https://www.bluenile.com/diamond-details/28135518,480,Oval,0.3,E,Very Good,VS1,GIA,,Mined,63.5,55,VG,VG
Blue Nile,26925128,https://www.bluenile.com/diamond-details/26925128,490,Oval,0.31,F,Very Good,VVS2,GIA,,Mined,58.9,61,VG,GD
Blue Nile,28379503,https://www.bluenile.com/diamond-details/28379503,490,Oval,0.38,G,Very Good,VS1,GIA,,Mined,63,60,VG,GD
Blue Nile,28594749,https://www.bluenile.com/diamond-details/28594749,490,Oval,0.31,E,Ideal,VS1,GIA,,Mined,61.8,60,VG,VG
Blue Nile,25591090,https://www.bluenile.com/diamond-details/25591090,500,Oval,0.3,D,Ideal,VVS2,GIA,,Mined,60.7,62,VG,VG
Blue Nile,26070885,https://www.bluenile.com/diamond-details/26070885,500,Oval,0.32,E,Very Good,VVS2,GIA,,Mined,63.5,62,EX,VG
Blue Nile,26897985,https://www.bluenile.com/diamond-details/26897985,500,Oval,0.32,E,Ideal,VS1,GIA,,Mined,62.3,62,EX,VG
Blue Nile,28779807,https://www.bluenile.com/diamond-details/28779807,500,Oval,0.31,E,Ideal,VS2,GIA,,Mined,60.6,59,VG,VG
Blue Nile,27561291,https://www.bluenile.com/diamond-details/27561291,510,Oval,0.29,E,Good,VS2,GIA,,Mined,56.2,63,VG,GD
Blue Nile,23943227,https://www.bluenile.com/diamond-details/23943227,510,Oval,0.4,F,Good,VS2,GIA,,Mined,65.8,62,EX,VG
Blue Nile,27144653,https://www.bluenile.com/diamond-details/27144653,510,Oval,0.28,F,Ideal,VS2,GIA,,Mined,62.8,59,VG,VG
Blue Nile,28335839,https://www.bluenile.com/diamond-details/28335839,510,Oval,0.4,G,Very Good,SI1,GIA,,Mined,63.1,58,VG,VG
Blue Nile,26897978,https://www.bluenile.com/diamond-details/26897978,520,Oval,0.41,F,Very Good,SI2,GIA,,Mined,64,57,VG,GD
Blue Nile,27013580,https://www.bluenile.com/diamond-details/27013580,480,Oval,0.3,E,Good,VS1,GIA,,Mined,54.6,60,EX,GD
Blue Nile,26491297,https://www.bluenile.com/diamond-details/26491297,480,Oval,0.4,G,Good,SI2,GIA,,Mined,56.9,58,VG,GD
Blue Nile,27013572,https://www.bluenile.com/diamond-details/27013572,490,Oval,0.33,E,Ideal,VS2,GIA,,Mined,61.4,56,VG,VG
Blue Nile,24440868,https://www.bluenile.com/diamond-details/24440868,500,Oval,0.3,D,Very Good,VVS1,GIA,,Mined,64.2,65,VG,VG
Blue Nile,28370500,https://www.bluenile.com/diamond-details/28370500,500,Oval,0.26,F,Very Good,VVS1,GIA,,Mined,64.4,61,VG,VG
Blue Nile,28690704,https://www.bluenile.com/diamond-details/28690704,510,Oval,0.5,I,Very Good,SI1,GIA,,Mined,64.8,56,VG,GD
Blue Nile,21290304,https://www.bluenile.com/diamond-details/21290304,510,Oval,0.3,F,Ideal,VS1,GIA,,Mined,61.8,56,VG,VG
Blue Nile,27051241,https://www.bluenile.com/diamond-details/27051241,520,Oval,0.3,D,Very Good,VVS1,GIA,,Mined,63.1,61,EX,VG
Blue Nile,25716022,https://www.bluenile.com/diamond-details/25716022,520,Oval,0.25,F,Ideal,VVS2,GIA,,Mined,61.4,60,EX,VG
Blue Nile,27042511,https://www.bluenile.com/diamond-details/27042511,520,Oval,0.33,E,Very Good,VS1,GIA,,Mined,58.1,58,VG,VG
Blue Nile,24290564,https://www.bluenile.com/diamond-details/24290564,530,Oval,0.42,F,Ideal,SI2,GIA,,Mined,62,57,VG,VG
Blue Nile,26307891,https://www.bluenile.com/diamond-details/26307891,540,Oval,0.33,D,Good,VS1,GIA,,Mined,54.9,63,VG,VG
Blue Nile,28482588,https://www.bluenile.com/diamond-details/28482588,540,Oval,0.43,H,Ideal,VVS2,GIA,,Mined,63,60,EX,VG
Blue Nile,24435742,https://www.bluenile.com/diamond-details/24435742,550,Oval,0.32,D,Ideal,VVS2,GIA,,Mined,61.7,59,EX,VG
Blue Nile,27648663,https://www.bluenile.com/diamond-details/27648663,550,Oval,0.36,E,Ideal,VVS2,GIA,,Mined,60.9,60,VG,VG
Blue Nile,25328495,https://www.bluenile.com/diamond-details/25328495,240,Pear,0.3,J,Very Good,SI1,GIA,,Mined,58.3,61,EX,VG
Blue Nile,24178498,https://www.bluenile.com/diamond-details/24178498,340,Pear,0.3,E,Very Good,SI1,GIA,,Mined,64.9,60,EX,VG
Blue Nile,23009014,https://www.bluenile.com/diamond-details/23009014,360,Pear,0.31,J,Very Good,VVS2,GIA,,Mined,57.3,62,EX,GD
Blue Nile,26191497,https://www.bluenile.com/diamond-details/26191497,370,Pear,0.3,H,Very Good,VS2,GIA,,Mined,63.2,63,EX,VG
Blue Nile,28083729,https://www.bluenile.com/diamond-details/28083729,390,Pear,0.31,H,Ideal,SI1,GIA,,Mined,62.9,60,VG,VG
Blue Nile,27327825,https://www.bluenile.com/diamond-details/27327825,400,Pear,0.31,E,Very Good,VVS1,GIA,,Mined,63.3,59,VG,VG
Blue Nile,24438432,https://www.bluenile.com/diamond-details/24438432,410,Pear,0.33,E,Ideal,VVS2,GIA,,Mined,62.8,62,EX,VG
Blue Nile,28100499,https://www.bluenile.com/diamond-details/28100499,410,Pear,0.51,J,Very Good,SI2,GIA,,Mined,63.5,62,EX,EX
Blue Nile,24371255,https://www.bluenile.com/diamond-details/24371255,420,Pear,0.3,E,Ideal,VS1,GIA,,Mined,63,61,EX,VG
Blue Nile,28254320,https://www.bluenile.com/diamond-details/28254320,430,Pear,0.32,I,Ideal,SI1,GIA,,Mined,61.3,59,EX,EX
Blue Nile,26556267,https://www.bluenile.com/diamond-details/26556267,370,Pear,0.3,D,Very Good,VVS1,GIA,,Mined,57.3,64,VG,VG
Blue Nile,28569964,https://www.bluenile.com/diamond-details/28569964,390,Pear,0.34,D,Very Good,SI1,GIA,,Mined,63.2,60,VG,VG
Blue Nile,24177849,https://www.bluenile.com/diamond-details/24177849,400,Pear,0.3,D,Good,VS1,GIA,,Mined,66.4,58,VG,VG
Blue Nile,28252701,https://www.bluenile.com/diamond-details/28252701,410,Pear,0.3,H,Ideal,VVS1,GIA,,Mined,62.1,62,EX,VG
Blue Nile,28244815,https://www.bluenile.com/diamond-details/28244815,410,Pear,0.33,E,Very Good,VS2,GIA,,Mined,63.4,60,EX,VG
Blue Nile,27550139,https://www.bluenile.com/diamond-details/27550139,420,Pear,0.31,F,Very Good,VS1,GIA,,Mined,60.9,63,EX,VG
Blue Nile,28451149,https://www.bluenile.com/diamond-details/28451149,430,Pear,0.3,D,Ideal,SI1,GIA,,Mined,59.1,62,EX,VG
Blue Nile,28133774,https://www.bluenile.com/diamond-details/28133774,440,Pear,0.31,F,Ideal,VS2,GIA,,Mined,60.3,61,EX,VG
Blue Nile,24641015,https://www.bluenile.com/diamond-details/24641015,360,Pear,0.3,E,Very Good,SI1,GIA,,Mined,63.4,60,EX,VG
Blue Nile,28154574,https://www.bluenile.com/diamond-details/28154574,390,Pear,0.23,H,Ideal,SI1,GIA,,Mined,60.5,62,VG,VG
Blue Nile,24180052,https://www.bluenile.com/diamond-details/24180052,400,Pear,0.39,G,Ideal,SI1,GIA,,Mined,63,61,EX,VG
Blue Nile,24460111,https://www.bluenile.com/diamond-details/24460111,410,Pear,0.3,F,Very Good,VS1,GIA,,Mined,63.3,61,EX,EX
Blue Nile,28685288,https://www.bluenile.com/diamond-details/28685288,410,Pear,0.3,D,Very Good,VS2,GIA,,Mined,58.2,63,EX,VG
Blue Nile,28047811,https://www.bluenile.com/diamond-details/28047811,420,Pear,0.32,H,Ideal,VS1,GIA,,Mined,62.6,60,VG,VG
Blue Nile,26870294,https://www.bluenile.com/diamond-details/26870294,430,Pear,0.3,D,Very Good,VVS1,GIA,,Mined,62,57,EX,GD
Blue Nile,28254098,https://www.bluenile.com/diamond-details/28254098,440,Pear,0.31,I,Ideal,SI1,GIA,,Mined,60.4,60,EX,VG
Blue Nile,23524816,https://www.bluenile.com/diamond-details/23524816,440,Pear,0.33,D,Very Good,VS2,GIA,,Mined,63.4,58,EX,VG
Blue Nile,23552546,https://www.bluenile.com/diamond-details/23552546,440,Pear,0.34,F,Ideal,VS1,GIA,,Mined,62.5,62,EX,VG
Blue Nile,28565598,https://www.bluenile.com/diamond-details/28565598,450,Pear,0.33,G,Very Good,VVS2,GIA,,Mined,63.4,62,EX,VG
Blue Nile,23982151,https://www.bluenile.com/diamond-details/23982151,460,Pear,0.3,E,Very Good,IF,GIA,,Mined,63.3,59,EX,VG
Blue Nile,26825858,https://www.bluenile.com/diamond-details/26825858,460,Pear,0.38,G,Ideal,SI1,GIA,,Mined,61.5,61,VG,VG
Blue Nile,27270395,https://www.bluenile.com/diamond-details/27270395,470,Pear,0.41,H,Ideal,SI1,GIA,,Mined,60.2,58,EX,EX
Blue Nile,28357820,https://www.bluenile.com/diamond-details/28357820,470,Pear,0.3,D,Ideal,VVS1,GIA,,Mined,59.5,61,EX,VG
Blue Nile,28254051,https://www.bluenile.com/diamond-details/28254051,480,Pear,0.34,I,Ideal,SI1,GIA,,Mined,62.3,60,VG,VG
Blue Nile,28019284,https://www.bluenile.com/diamond-details/28019284,480,Pear,0.32,D,Very Good,SI1,GIA,,Mined,58.4,64,VG,VG
Blue Nile,27209675,https://www.bluenile.com/diamond-details/27209675,480,Pear,0.42,E,Ideal,SI1,GIA,,Mined,59.1,62,VG,VG
Blue Nile,24572355,https://www.bluenile.com/diamond-details/24572355,480,Pear,0.32,E,Very Good,VVS1,GIA,,Mined,62.6,63,EX,VG
Blue Nile,28141689,https://www.bluenile.com/diamond-details/28141689,490,Pear,0.4,H,Ideal,SI1,GIA,,Mined,62.4,61,EX,VG
Blue Nile,26175602,https://www.bluenile.com/diamond-details/26175602,500,Pear,0.3,G,Very Good,VS1,GIA,,Mined,58.7,61,VG,VG
Blue Nile,27374159,https://www.bluenile.com/diamond-details/27374159,500,Pear,0.3,E,Very Good,VS1,GIA,,Mined,60.4,61,VG,GD
Blue Nile,19019014,https://www.bluenile.com/diamond-details/19019014,510,Pear,0.43,F,Very Good,SI2,GIA,,Mined,58.6,62,VG,VG
Blue Nile,27329059,https://www.bluenile.com/diamond-details/27329059,520,Pear,0.32,D,Very Good,VVS1,GIA,,Mined,63.6,62,EX,EX
Blue Nile,25966067,https://www.bluenile.com/diamond-details/25966067,490,Pear,0.35,D,Ideal,VS1,GIA,,Mined,63,59,EX,VG
Blue Nile,27601786,https://www.bluenile.com/diamond-details/27601786,500,Pear,0.51,J,Very Good,SI1,GIA,,Mined,64.9,59,VG,GD
Blue Nile,27899049,https://www.bluenile.com/diamond-details/27899049,500,Pear,0.5,J,Very Good,SI1,GIA,,Mined,64.4,64,VG,VG
Blue Nile,25535409,https://www.bluenile.com/diamond-details/25535409,510,Pear,0.4,H,Ideal,VS2,GIA,,Mined,62.4,62,EX,VG
Blue Nile,27013601,https://www.bluenile.com/diamond-details/27013601,520,Pear,0.33,E,Good,VS1,GIA,,Mined,55.1,62,EX,VG
Blue Nile,24681401,https://www.bluenile.com/diamond-details/24681401,530,Pear,0.33,F,Ideal,IF,GIA,,Mined,63,61,EX,VG
Blue Nile,28516412,https://www.bluenile.com/diamond-details/28516412,530,Pear,0.31,F,Ideal,IF,GIA,,Mined,61.5,62,VG,VG
Blue Nile,21351656,https://www.bluenile.com/diamond-details/21351656,540,Pear,0.36,G,Ideal,VVS2,GIA,,Mined,59.6,61,VG,VG
Blue Nile,27641600,https://www.bluenile.com/diamond-details/27641600,540,Pear,0.4,H,Good,VS1,GIA,,Mined,67.5,56,VG,VG
Blue Nile,28254011,https://www.bluenile.com/diamond-details/28254011,550,Pear,0.33,F,Ideal,VS2,GIA,,Mined,62.4,58,EX,VG
Blue Nile,24447610,https://www.bluenile.com/diamond-details/24447610,550,Pear,0.35,F,Very Good,IF,GIA,,Mined,63.5,62,EX,VG
Blue Nile,25636603,https://www.bluenile.com/diamond-details/25636603,560,Pear,0.34,D,Very Good,VS1,GIA,,Mined,62.7,59,VG,GD
Blue Nile,26543448,https://www.bluenile.com/diamond-details/26543448,570,Pear,0.38,H,Ideal,VS1,GIA,,Mined,59.1,59,EX,VG
Blue Nile,27637239,https://www.bluenile.com/diamond-details/27637239,580,Pear,0.5,J,Very Good,VS2,GIA,,Mined,63.8,61,EX,VG
Blue Nile,28745413,https://www.bluenile.com/diamond-details/28745413,560,Pear,0.41,H,Ideal,VVS1,GIA,,Mined,60.1,62,VG,VG
Blue Nile,27811410,https://www.bluenile.com/diamond-details/27811410,570,Pear,0.5,J,Very Good,VS1,GIA,,Mined,64.2,63,EX,VG
Blue Nile,28254054,https://www.bluenile.com/diamond-details/28254054,580,Pear,0.35,F,Ideal,VS2,GIA,,Mined,62.6,57,VG,EX
Blue Nile,27508647,https://www.bluenile.com/diamond-details/27508647,590,Pear,0.5,H,Very Good,SI1,GIA,,Mined,63,63,EX,VG
Blue Nile,27575953,https://www.bluenile.com/diamond-details/27575953,590,Pear,0.5,J,Ideal,SI1,GIA,,Mined,62.3,62,EX,VG
Blue Nile,27808896,https://www.bluenile.com/diamond-details/27808896,590,Pear,0.41,F,Ideal,VS1,GIA,,Mined,62.8,61,EX,VG
Blue Nile,27760482,https://www.bluenile.com/diamond-details/27760482,600,Pear,0.4,D,Very Good,SI2,GIA,,Mined,64.5,60,EX,EX
Blue Nile,28108569,https://www.bluenile.com/diamond-details/28108569,610,Pear,0.38,E,Ideal,VVS1,GIA,,Mined,62.7,62,EX,VG
Blue Nile,28660380,https://www.bluenile.com/diamond-details/28660380,620,Pear,0.5,I,Very Good,SI1,GIA,,Mined,64.7,59,EX,VG
Blue Nile,18016276,https://www.bluenile.com/diamond-details/18016276,620,Pear,0.41,D,Very Good,SI1,GIA,,Mined,63.1,57,VG,VG
Blue Nile,27648278,https://www.bluenile.com/diamond-details/27648278,330,Heart,0.37,J,Ideal,VS2,GIA,,Mined,59.8,58,VG,VG
Blue Nile,27772944,https://www.bluenile.com/diamond-details/27772944,410,Heart,0.35,H,Ideal,VS2,GIA,,Mined,57,58,EX,VG
Blue Nile,27970032,https://www.bluenile.com/diamond-details/27970032,450,Heart,0.41,H,Ideal,SI1,GIA,,Mined,58.6,58,VG,VG
Blue Nile,27706033,https://www.bluenile.com/diamond-details/27706033,480,Heart,0.36,F,Ideal,VS2,GIA,,Mined,58.8,58,EX,EX
Blue Nile,28020239,https://www.bluenile.com/diamond-details/28020239,500,Heart,0.43,H,Ideal,VVS1,GIA,,Mined,58.1,60,VG,VG
Blue Nile,28349292,https://www.bluenile.com/diamond-details/28349292,520,Heart,0.4,G,Ideal,VS2,GIA,,Mined,58.4,60,VG,VG
Blue Nile,26218482,https://www.bluenile.com/diamond-details/26218482,540,Heart,0.5,H,Very Good,SI1,GIA,,Mined,55.4,57,VG,VG
Blue Nile,26770825,https://www.bluenile.com/diamond-details/26770825,550,Heart,0.5,G,Ideal,SI1,GIA,,Mined,59.3,58,EX,VG
Blue Nile,25092916,https://www.bluenile.com/diamond-details/25092916,560,Heart,0.51,G,Very Good,SI1,GIA,,Mined,57.2,58,EX,GD
Blue Nile,25287782,https://www.bluenile.com/diamond-details/25287782,580,Heart,0.5,F,Ideal,SI1,GIA,,Mined,58.7,60,EX,EX
Blue Nile,25243660,https://www.bluenile.com/diamond-details/25243660,590,Heart,0.5,I,Ideal,VS2,GIA,,Mined,59.8,60,EX,EX
Blue Nile,28370748,https://www.bluenile.com/diamond-details/28370748,450,Heart,0.36,H,Very Good,VS1,GIA,,Mined,56.5,60,VG,VG
Blue Nile,27714205,https://www.bluenile.com/diamond-details/27714205,480,Heart,0.35,G,Ideal,VVS2,GIA,,Mined,59.6,60,EX,EX
Blue Nile,27935959,https://www.bluenile.com/diamond-details/27935959,520,Heart,0.4,G,Ideal,VS2,GIA,,Mined,58.4,58,EX,VG
Blue Nile,25820862,https://www.bluenile.com/diamond-details/25820862,540,Heart,0.5,F,Ideal,SI1,GIA,,Mined,59.4,60,EX,VG
Blue Nile,27538789,https://www.bluenile.com/diamond-details/27538789,550,Heart,0.46,G,Ideal,VVS2,GIA,,Mined,59.8,60,EX,VG
Blue Nile,24993969,https://www.bluenile.com/diamond-details/24993969,560,Heart,0.33,H,Ideal,VVS1,GIA,,Mined,59.3,58,VG,VG
Blue Nile,27143376,https://www.bluenile.com/diamond-details/27143376,580,Heart,0.51,F,Ideal,SI1,GIA,,Mined,59.9,61,EX,VG
Blue Nile,25483088,https://www.bluenile.com/diamond-details/25483088,590,Heart,0.5,I,Ideal,VVS1,GIA,,Mined,60.5,58,VG,VG
Blue Nile,27879633,https://www.bluenile.com/diamond-details/27879633,590,Heart,0.42,F,Ideal,VS2,GIA,,Mined,59.7,60,EX,VG
Blue Nile,28425758,https://www.bluenile.com/diamond-details/28425758,600,Heart,0.51,H,Ideal,SI1,GIA,,Mined,57.6,59,EX,VG
Blue Nile,27287514,https://www.bluenile.com/diamond-details/27287514,590,Heart,0.52,H,Ideal,SI1,GIA,,Mined,59.4,57,VG,VG
Blue Nile,25300252,https://www.bluenile.com/diamond-details/25300252,600,Heart,0.51,G,Ideal,SI1,GIA,,Mined,59.5,62,EX,VG
Blue Nile,25449455,https://www.bluenile.com/diamond-details/25449455,610,Heart,0.5,H,Ideal,VS2,GIA,,Mined,58.4,59,EX,EX
Blue Nile,25337192,https://www.bluenile.com/diamond-details/25337192,620,Heart,0.51,D,Very Good,SI1,GIA,,Mined,55.9,58,EX,VG
Blue Nile,28362519,https://www.bluenile.com/diamond-details/28362519,620,Heart,0.35,D,Ideal,VS1,GIA,,Mined,57.3,60,VG,VG
Blue Nile,26192834,https://www.bluenile.com/diamond-details/26192834,630,Heart,0.5,E,Ideal,VS2,GIA,,Mined,59.5,60,EX,EX
Blue Nile,27323779,https://www.bluenile.com/diamond-details/27323779,630,Heart,0.51,G,Very Good,SI1,GIA,,Mined,56.1,59,EX,EX
Blue Nile,27492784,https://www.bluenile.com/diamond-details/27492784,640,Heart,0.5,G,Ideal,VS2,GIA,,Mined,57.9,54,EX,VG
Blue Nile,25337250,https://www.bluenile.com/diamond-details/25337250,650,Heart,0.51,D,Very Good,SI1,GIA,,Mined,55.1,61,EX,EX
Blue Nile,27935957,https://www.bluenile.com/diamond-details/27935957,610,Heart,0.4,F,Ideal,VS2,GIA,,Mined,57.2,61,EX,VG
Blue Nile,25685226,https://www.bluenile.com/diamond-details/25685226,620,Heart,0.5,H,Ideal,VS2,GIA,,Mined,59.6,58,EX,EX
Blue Nile,28325070,https://www.bluenile.com/diamond-details/28325070,620,Heart,0.5,H,Ideal,VS2,GIA,,Mined,60.2,61,EX,VG
Blue Nile,27935944,https://www.bluenile.com/diamond-details/27935944,630,Heart,0.42,F,Ideal,VVS2,GIA,,Mined,58.7,59,EX,EX
Blue Nile,27793002,https://www.bluenile.com/diamond-details/27793002,630,Heart,0.6,H,Very Good,VVS1,GIA,,Mined,56.5,54,EX,VG
Blue Nile,27956731,https://www.bluenile.com/diamond-details/27956731,640,Heart,0.55,I,Ideal,SI1,GIA,,Mined,59.6,59,EX,VG
Blue Nile,25388077,https://www.bluenile.com/diamond-details/25388077,650,Heart,0.5,H,Very Good,VS2,GIA,,Mined,56.4,60,EX,VG
Blue Nile,28405534,https://www.bluenile.com/diamond-details/28405534,650,Heart,0.6,K,Ideal,VS1,GIA,,Mined,59.4,58,EX,VG
Blue Nile,27645656,https://www.bluenile.com/diamond-details/27645656,650,Heart,0.51,G,Very Good,SI1,GIA,,Mined,56.9,58,EX,VG
Blue Nile,25612666,https://www.bluenile.com/diamond-details/25612666,660,Heart,0.5,H,Ideal,VS1,GIA,,Mined,59.2,59,EX,EX
Blue Nile,24040707,https://www.bluenile.com/diamond-details/24040707,660,Heart,0.52,F,Ideal,SI1,GIA,,Mined,58.4,58,EX,VG
Blue Nile,27452917,https://www.bluenile.com/diamond-details/27452917,660,Heart,0.5,G,Ideal,VS2,GIA,,Mined,59.4,55,EX,VG
Blue Nile,25300048,https://www.bluenile.com/diamond-details/25300048,670,Heart,0.5,H,Very Good,VS1,GIA,,Mined,56.3,59,EX,VG
Blue Nile,27437410,https://www.bluenile.com/diamond-details/27437410,670,Heart,0.5,F,Ideal,VS2,GIA,,Mined,59.1,56,EX,VG
Blue Nile,27478925,https://www.bluenile.com/diamond-details/27478925,680,Heart,0.57,G,Ideal,SI1,GIA,,Mined,59.2,57,EX,VG
Blue Nile,25194431,https://www.bluenile.com/diamond-details/25194431,680,Heart,0.6,I,Ideal,SI1,GIA,,Mined,57.9,56,EX,EX
Blue Nile,27208578,https://www.bluenile.com/diamond-details/27208578,680,Heart,0.64,H,Very Good,SI1,GIA,,Mined,56.7,56,EX,VG
Blue Nile,27072201,https://www.bluenile.com/diamond-details/27072201,680,Heart,0.5,H,Ideal,VS1,GIA,,Mined,59.4,61,EX,VG
Blue Nile,27172394,https://www.bluenile.com/diamond-details/27172394,680,Heart,0.52,H,Ideal,VS1,GIA,,Mined,59.4,57,EX,VG
Blue Nile,27533255,https://www.bluenile.com/diamond-details/27533255,690,Heart,0.55,I,Ideal,VS2,GIA,,Mined,59.5,59,EX,VG
Blue Nile,26141007,https://www.bluenile.com/diamond-details/26141007,650,Heart,0.53,F,Ideal,SI1,GIA,,Mined,59.2,58,EX,VG
